GEO.id,GEO.id2,GEO.display-label,HC01_VC11,HC02_VC11,HC03_VC11,HC04_VC11,HC01_VC12,HC02_VC12,HC03_VC12,HC04_VC12,HC01_VC74,HC02_VC74,HC03_VC74,HC04_VC74,HC01_VC75,HC02_VC75,HC03_VC75,HC04_VC75,HC01_VC76,HC02_VC76,HC03_VC76,HC04_VC76,HC01_VC77,HC02_VC77,HC03_VC77,HC04_VC77,HC01_VC78,HC02_VC78,HC03_VC78,HC04_VC78,HC01_VC79,HC02_VC79,HC03_VC79,HC04_VC79,HC01_VC80,HC02_VC80,HC03_VC80,HC04_VC80,HC01_VC81,HC02_VC81,HC03_VC81,HC04_VC81,HC01_VC82,HC02_VC82,HC03_VC82,HC04_VC82,HC01_VC83,HC02_VC83,HC03_VC83,HC04_VC83,HC01_VC84,HC02_VC84,HC03_VC84,HC04_VC84,HC01_VC85,HC02_VC85,HC03_VC85,HC04_VC85,HC01_VC86,HC02_VC86,HC03_VC86,HC04_VC86,HC01_VC89,HC02_VC89,HC03_VC89,HC04_VC89,HC01_VC90,HC02_VC90,HC03_VC90,HC04_VC90,HC01_VC118,HC02_VC118,HC03_VC118,HC04_VC118,HC01_VC171,HC02_VC171,HC03_VC171,HC04_VC171
8600000US12936,12936,ZCTA5 12936,216,64,216,(X),(X),(X),6.5,5.1,208,41,208,(X),18,15,8.7,7.1,11,9,5.3,4.3,12,8,5.8,3.9,19,13,9.1,6.4,13,9,6.3,4.1,52,22,25.0,8.5,27,16,13.0,7.3,35,18,16.8,7.7,14,14,6.7,6.5,7,8,3.4,3.8,64167,11211,(X),(X),72689,11897,(X),(X),132,34,63.5,9.5,69778,15127,(X),(X),35147,5496,(X),(X),(X),(X),12.4,8.7
8600000US12937,12937,ZCTA5 12937,862,117,862,(X),(X),(X),12.1,4.5,711,88,711,(X),60,38,8.4,4.8,40,22,5.6,3.0,94,43,13.2,5.8,65,26,9.1,3.7,148,48,20.8,6.5,162,42,22.8,6.0,41,23,5.8,3.2,87,41,12.2,5.3,10,9,1.4,1.3,4,5,0.6,0.7,44609,3000,(X),(X),52452,5143,(X),(X),545,83,76.7,4.9,53355,6860,(X),(X),19378,3358,(X),(X),(X),(X),16.7,6.3
8600000US12939,12939,ZCTA5 12939,137,41,137,(X),(X),(X),0.0,19.5,106,32,106,(X),3,4,2.8,3.6,3,4,2.8,4.0,0,11,0.0,24.3,12,14,11.3,13.5,23,17,21.7,14.9,35,23,33.0,18.9,11,11,10.4,10.5,16,18,15.1,15.8,0,11,0.0,24.3,3,6,2.8,5.4,56389,8354,(X),(X),68028,17545,(X),(X),97,31,91.5,9.4,65781,17912,(X),(X),32674,6038,(X),(X),(X),(X),13.3,10.9
8600000US12941,12941,ZCTA5 12941,649,127,649,(X),(X),(X),5.7,5.3,531,84,531,(X),5,7,0.9,1.4,7,11,1.3,2.1,27,19,5.1,3.6,58,32,10.9,6.0,59,24,11.1,4.7,160,74,30.1,11.7,109,48,20.5,8.7,85,37,16.0,6.7,5,7,0.9,1.3,16,14,3.0,2.7,65099,10225,(X),(X),70662,6776,(X),(X),421,78,79.3,8.0,55128,9240,(X),(X),29609,2932,(X),(X),(X),(X),2.8,2.1
8600000US12942,12942,ZCTA5 12942,497,133,497,(X),(X),(X),11.9,10.6,387,75,387,(X),0,11,0.0,7.5,2,5,0.5,1.3,22,21,5.7,5.5,35,26,9.0,6.5,85,42,22.0,10.2,80,57,20.7,13.2,41,22,10.6,5.7,99,40,25.6,10.2,6,6,1.6,1.7,17,10,4.4,2.7,56528,25116,(X),(X),86648,14507,(X),(X),324,75,83.7,8.7,68348,12287,(X),(X),40873,7763,(X),(X),(X),(X),2.9,4.5
8600000US12943,12943,ZCTA5 12943,183,77,183,(X),(X),(X),0.0,15.1,166,45,166,(X),13,20,7.8,11.4,17,19,10.2,10.7,32,24,19.3,13.4,4,5,2.4,3.3,18,18,10.8,11.0,41,30,24.7,17.0,23,16,13.9,10.2,18,18,10.8,11.1,0,11,0.0,16.5,0,11,0.0,16.5,41667,26789,(X),(X),49069,12273,(X),(X),110,37,66.3,15.1,51913,15939,(X),(X),25297,4765,(X),(X),(X),(X),7.2,11.0
8600000US12944,12944,ZCTA5 12944,2110,213,2110,(X),(X),(X),8.9,3.0,1676,127,1676,(X),89,40,5.3,2.3,96,42,5.7,2.5,203,74,12.1,4.1,156,65,9.3,3.7,318,75,19.0,4.2,329,82,19.6,4.8,240,65,14.3,3.8,155,47,9.2,2.9,53,29,3.2,1.7,37,24,2.2,1.4,48000,7005,(X),(X),64172,6948,(X),(X),1148,106,68.5,4.6,64905,7901,(X),(X),25799,2907,(X),(X),(X),(X),15.2,4.0
8600000US12945,12945,ZCTA5 12945,239,109,239,(X),(X),(X),0.0,11.8,209,62,209,(X),25,41,12.0,17.9,0,11,0.0,13.3,34,33,16.3,15.5,8,12,3.8,6.0,0,11,0.0,13.3,51,46,24.4,21.5,49,34,23.4,15.7,39,35,18.7,16.6,3,4,1.4,2.0,0,11,0.0,13.3,62303,28037,(X),(X),66937,17792,(X),(X),141,50,67.5,19.6,61647,14331,(X),(X),26405,8642,(X),(X),(X),(X),14.5,16.7
8600000US12946,12946,ZCTA5 12946,2935,363,2935,(X),(X),(X),7.8,5.1,2003,176,2003,(X),42,35,2.1,1.7,98,63,4.9,3.0,215,88,10.7,4.2,236,101,11.8,4.8,239,101,11.9,5.0,349,116,17.4,5.7,322,139,16.1,6.6,277,147,13.8,7.4,154,85,7.7,4.4,71,56,3.5,2.8,60801,9207,(X),(X),77551,11015,(X),(X),1612,183,80.5,5.4,74345,12439,(X),(X),32702,4162,(X),(X),(X),(X),8.3,3.0
8600000US12950,12950,ZCTA5 12950,476,111,476,(X),(X),(X),6.5,4.5,316,47,316,(X),0,11,0.0,9.1,17,14,5.4,4.6,21,13,6.6,4.4,54,28,17.1,8.4,44,25,13.9,7.2,56,22,17.7,7.3,58,27,18.4,7.9,47,24,14.9,6.8,16,13,5.1,4.3,3,6,0.9,2.0,68750,25089,(X),(X),68614,8077,(X),(X),274,52,86.7,6.9,58104,8820,(X),(X),27570,3763,(X),(X),(X),(X),4.0,2.8
8600000US12952,12952,ZCTA5 12952,239,124,239,(X),(X),(X),26.8,21.1,222,71,222,(X),54,41,24.3,16.7,19,24,8.6,10.1,22,26,9.9,11.6,18,20,8.1,8.9,30,38,13.5,15.7,14,20,6.3,8.7,41,31,18.5,13.4,20,20,9.0,9.1,4,6,1.8,2.7,0,11,0.0,12.6,32222,31607,(X),(X),44319,13860,(X),(X),127,55,57.2,18.1,56743,13766,(X),(X),16954,6492,(X),(X),(X),(X),45.1,19.3
8600000US12953,12953,ZCTA5 12953,5276,334,5276,(X),(X),(X),5.3,1.5,4820,249,4820,(X),632,150,13.1,3.0,354,123,7.3,2.6,463,135,9.6,2.8,387,100,8.0,2.0,584,133,12.1,2.8,1091,204,22.6,3.8,530,113,11.0,2.4,467,128,9.7,2.6,154,64,3.2,1.3,158,78,3.3,1.6,49561,5708,(X),(X),61473,5100,(X),(X),3298,247,68.4,3.8,67093,7127,(X),(X),19290,1713,(X),(X),(X),(X),22.6,3.6
8600000US12955,12955,ZCTA5 12955,173,61,173,(X),(X),(X),3.5,3.3,156,38,156,(X),12,9,7.7,6.0,3,4,1.9,2.5,9,9,5.8,5.8,18,10,11.5,6.0,20,15,12.8,8.5,37,24,23.7,12.7,34,20,21.8,12.6,16,13,10.3,8.3,3,4,1.9,2.6,4,6,2.6,3.8,62000,15381,(X),(X),88708,37429,(X),(X),115,33,73.7,10.5,98638,49424,(X),(X),34864,15580,(X),(X),(X),(X),6.6,4.4
8600000US12956,12956,ZCTA5 12956,723,310,723,(X),(X),(X),12.6,8.3,373,113,373,(X),39,38,10.5,10.4,37,46,9.9,11.5,12,19,3.2,5.3,39,38,10.5,9.3,42,48,11.3,12.7,99,80,26.5,20.0,48,56,12.9,14.4,22,28,5.9,7.5,35,51,9.4,13.2,0,11,0.0,7.7,57188,13590,(X),(X),64158,19084,(X),(X),330,112,88.5,10.0,50578,17186,(X),(X),21414,5748,(X),(X),(X),(X),12.3,12.5
8600000US12957,12957,ZCTA5 12957,716,223,716,(X),(X),(X),5.0,4.2,723,113,723,(X),39,31,5.4,4.4,160,90,22.1,12.0,89,47,12.3,6.8,39,30,5.4,4.0,130,78,18.0,10.3,54,37,7.5,5.0,160,97,22.1,12.2,39,34,5.4,4.8,13,22,1.8,3.0,0,11,0.0,4.1,39006,11253,(X),(X),49373,11390,(X),(X),484,96,66.9,11.9,49822,12054,(X),(X),19511,6056,(X),(X),(X),(X),37.8,17.3
8600000US12958,12958,ZCTA5 12958,1103,248,1103,(X),(X),(X),8.3,7.6,997,153,997,(X),17,26,1.7,2.6,18,28,1.8,2.9,187,147,18.8,14.3,78,62,7.8,6.1,183,126,18.4,12.2,234,141,23.5,13.2,36,39,3.6,4.0,93,64,9.3,6.8,151,131,15.1,13.1,0,11,0.0,3.0,50625,20178,(X),(X),66801,17449,(X),(X),707,159,70.9,12.8,74860,22690,(X),(X),30256,8032,(X),(X),(X),(X),13.1,15.0
8600000US12959,12959,ZCTA5 12959,595,191,595,(X),(X),(X),0.0,4.9,637,147,637,(X),0,11,0.0,4.6,126,112,19.8,16.4,74,51,11.6,8.8,117,107,18.4,15.4,93,68,14.6,9.7,120,71,18.8,11.7,18,28,2.8,4.4,89,66,14.0,10.2,0,11,0.0,4.6,0,11,0.0,4.6,37601,20355,(X),(X),45221,11558,(X),(X),505,146,79.3,11.0,38938,11960,(X),(X),21674,5333,(X),(X),(X),(X),22.6,16.6
8600000US12960,12960,ZCTA5 12960,617,228,617,(X),(X),(X),8.1,8.6,431,122,431,(X),0,11,0.0,6.7,12,18,2.8,4.4,25,28,5.8,6.7,45,66,10.4,14.5,27,27,6.3,6.3,70,53,16.2,12.9,132,85,30.6,16.9,102,86,23.7,18.3,18,27,4.2,6.4,0,11,0.0,6.7,79622,26735,(X),(X),81243,16659,(X),(X),351,110,81.4,15.8,75013,17831,(X),(X),29485,3209,(X),(X),(X),(X),4.5,6.1
8600000US12961,12961,ZCTA5 12961,37,43,37,(X),(X),(X),0.0,46.8,148,76,148,(X),23,37,15.5,23.0,0,11,0.0,18.2,22,31,14.9,21.1,49,61,33.1,34.2,30,33,20.3,25.8,12,19,8.1,13.0,12,19,8.1,12.9,0,11,0.0,18.2,0,11,0.0,18.2,0,11,0.0,18.2,28980,6074,(X),(X),32657,12206,(X),(X),46,42,31.1,30.5,42370,29950,(X),(X),16676,5022,(X),(X),(X),(X),28.9,28.1
8600000US12962,12962,ZCTA5 12962,3081,374,3081,(X),(X),(X),5.9,3.0,2402,204,2402,(X),86,67,3.6,2.7,64,49,2.7,2.1,189,107,7.9,4.3,144,75,6.0,3.1,257,110,10.7,4.3,571,140,23.8,5.5,470,142,19.6,5.8,346,107,14.4,4.5,213,88,8.9,3.8,62,40,2.6,1.7,71033,6517,(X),(X),79550,6814,(X),(X),1896,209,78.9,4.9,74410,8067,(X),(X),33424,2635,(X),(X),(X),(X),8.1,3.7
8600000US12964,12964,ZCTA5 12964,66,43,66,(X),(X),(X),19.7,23.3,37,22,37,(X),0,11,0.0,46.8,0,11,0.0,46.8,4,7,10.8,17.9,6,6,16.2,17.1,0,11,0.0,46.8,2,3,5.4,9.2,2,4,5.4,11.0,3,4,8.1,12.6,17,18,45.9,35.5,3,6,8.1,17.0,158438,118731,(X),(X),126249,45872,(X),(X),33,21,89.2,17.9,108033,54574,(X),(X),37974,12548,(X),(X),(X),(X),3.2,4.6
8600000US12965,12965,ZCTA5 12965,208,82,208,(X),(X),(X),11.5,6.6,180,39,180,(X),0,11,0.0,15.3,15,14,8.3,7.6,11,9,6.1,5.2,41,22,22.8,11.4,35,23,19.4,11.4,27,19,15.0,9.9,25,20,13.9,10.2,17,14,9.4,7.2,5,7,2.8,4.0,4,6,2.2,3.2,41375,10267,(X),(X),57822,11216,(X),(X),127,36,70.6,13.0,59731,14863,(X),(X),19171,4147,(X),(X),(X),(X),7.0,5.6
8600000US12966,12966,ZCTA5 12966,1222,160,1222,(X),(X),(X),8.3,3.1,1070,118,1070,(X),101,36,9.4,3.4,84,42,7.9,3.8,131,49,12.2,4.4,142,64,13.3,5.7,115,37,10.7,3.5,240,70,22.4,5.9,135,53,12.6,4.8,112,58,10.5,5.1,4,5,0.4,0.5,6,8,0.6,0.8,47500,10274,(X),(X),54473,8693,(X),(X),828,107,77.4,5.3,48761,7135,(X),(X),21742,3516,(X),(X),(X),(X),24.4,6.8
8600000US12967,12967,ZCTA5 12967,489,86,489,(X),(X),(X),5.7,4.3,423,51,423,(X),30,21,7.1,4.9,12,10,2.8,2.2,82,33,19.4,7.5,43,22,10.2,5.1,76,26,18.0,6.0,93,33,22.0,7.1,46,24,10.9,5.6,35,21,8.3,4.6,3,4,0.7,0.9,3,4,0.7,1.0,43950,4675,(X),(X),56943,10944,(X),(X),316,52,74.7,7.8,58417,13822,(X),(X),19465,5131,(X),(X),(X),(X),34.4,14.3
8600000US12969,12969,ZCTA5 12969,177,38,177,(X),(X),(X),9.0,7.1,233,42,233,(X),3,4,1.3,1.8,32,19,13.7,8.0,20,12,8.6,5.0,47,31,20.2,11.9,43,16,18.5,6.6,31,15,13.3,6.4,38,15,16.3,6.6,13,10,5.6,4.2,6,7,2.6,3.1,0,11,0.0,12.1,41058,8739,(X),(X),52242,7307,(X),(X),151,32,64.8,10.8,47750,8015,(X),(X),23927,4548,(X),(X),(X),(X),20.1,14.3
8600000US12970,12970,ZCTA5 12970,545,97,545,(X),(X),(X),3.7,2.5,142,23,142,(X),9,6,6.3,3.9,10,8,7.0,6.1,3,5,2.1,3.7,15,14,10.6,9.0,30,10,21.1,7.9,20,9,14.1,6.7,34,13,23.9,8.2,12,11,8.5,7.3,9,10,6.3,6.8,0,11,0.0,18.9,54167,21569,(X),(X),63344,10317,(X),(X),119,23,83.8,7.8,59410,11480,(X),(X),13544,2331,(X),(X),(X),(X),10.1,6.2
8600000US12972,12972,ZCTA5 12972,2783,408,2783,(X),(X),(X),3.6,2.4,2178,238,2178,(X),30,34,1.4,1.5,62,57,2.8,2.6,201,86,9.2,3.6,114,58,5.2,2.7,251,96,11.5,4.1,609,149,28.0,6.4,391,136,18.0,6.0,291,93,13.4,4.2,114,60,5.2,2.7,115,71,5.3,3.2,67794,3346,(X),(X),81911,8122,(X),(X),1618,196,74.3,5.7,82640,9812,(X),(X),32556,3952,(X),(X),(X),(X),3.0,2.8
8600000US12973,12973,ZCTA5 12973,53,25,53,(X),(X),(X),0.0,39.1,48,17,48,(X),5,7,10.4,14.1,1,3,2.1,6.4,3,3,6.3,6.6,0,11,0.0,41.1,4,6,8.3,10.9,20,15,41.7,27.4,11,11,22.9,22.3,2,4,4.2,9.3,2,3,4.2,7.1,0,11,0.0,41.1,61071,17385,(X),(X),65746,12300,(X),(X),34,15,70.8,15.8,66703,19180,(X),(X),27492,6193,(X),(X),(X),(X),7.1,10.1
8600000US12974,12974,ZCTA5 12974,668,146,668,(X),(X),(X),13.6,8.4,660,111,660,(X),26,21,3.9,3.0,90,39,13.6,5.7,74,37,11.2,5.1,58,32,8.8,4.9,62,39,9.4,5.4,97,42,14.7,5.3,122,68,18.5,9.3,105,45,15.9,7.2,13,12,2.0,1.7,13,12,2.0,1.8,51389,8338,(X),(X),65856,11198,(X),(X),394,78,59.7,7.6,76578,16408,(X),(X),29379,4422,(X),(X),(X),(X),11.3,4.8
8600000US12975,12975,ZCTA5 12975,203,82,203,(X),(X),(X),0.0,13.7,145,46,145,(X),14,19,9.7,12.4,9,13,6.2,9.5,22,27,15.2,18.7,16,14,11.0,9.6,8,12,5.5,8.7,35,34,24.1,21.4,15,11,10.3,8.3,5,7,3.4,5.1,21,26,14.5,17.3,0,11,0.0,18.6,-,**,(X),(X),68457,30489,(X),(X),130,46,89.7,11.3,70239,32737,(X),(X),36992,10312,(X),(X),(X),(X),8.3,9.7
8600000US12976,12976,ZCTA5 12976,131,40,131,(X),(X),(X),13.0,7.9,102,28,102,(X),3,4,2.9,3.7,5,5,4.9,4.8,4,4,3.9,4.4,10,13,9.8,12.6,24,15,23.5,13.8,7,6,6.9,5.6,16,8,15.7,8.3,27,16,26.5,13.9,6,8,5.9,8.0,0,11,0.0,25.1,68750,44581,(X),(X),80592,17223,(X),(X),81,25,79.4,9.4,79299,20041,(X),(X),38664,8482,(X),(X),(X),(X),16.1,11.3
8600000US12977,12977,ZCTA5 12977,76,118,76,(X),(X),(X),0.0,31.4,36,55,36,(X),0,11,0.0,47.5,0,11,0.0,47.5,0,11,0.0,47.5,0,11,0.0,47.5,0,11,0.0,47.5,0,11,0.0,47.5,36,55,100.0,47.5,0,11,0.0,47.5,0,11,0.0,47.5,0,11,0.0,47.5,-,**,(X),(X),N,N,N,N,36,55,100.0,47.5,N,N,N,N,7418,3277,(X),(X),(X),(X),0.0,31.4
8600000US12978,12978,ZCTA5 12978,187,125,187,(X),(X),(X),27.3,37.5,144,94,144,(X),14,21,9.7,17.1,51,73,35.4,40.9,13,21,9.0,15.1,0,11,0.0,18.7,0,11,0.0,18.7,52,70,36.1,40.3,0,11,0.0,18.7,0,11,0.0,18.7,14,21,9.7,17.2,0,11,0.0,18.7,-,**,(X),(X),46556,30741,(X),(X),117,95,81.3,19.7,30262,36949,(X),(X),19966,13367,(X),(X),(X),(X),44.8,43.8
8600000US12979,12979,ZCTA5 12979,1117,177,1117,(X),(X),(X),4.0,2.2,978,111,978,(X),50,37,5.1,3.7,61,26,6.2,2.6,136,49,13.9,4.9,92,43,9.4,4.2,111,39,11.3,4.1,199,61,20.3,5.5,146,55,14.9,5.2,110,47,11.2,4.5,56,27,5.7,2.7,17,14,1.7,1.4,57727,10968,(X),(X),67921,8596,(X),(X),706,107,72.2,6.2,68549,6814,(X),(X),31079,4018,(X),(X),(X),(X),13.5,5.8
8600000US12980,12980,ZCTA5 12980,462,98,462,(X),(X),(X),12.1,5.4,530,63,530,(X),62,29,11.7,5.3,61,26,11.5,4.8,77,32,14.5,5.6,48,25,9.1,4.7,66,23,12.5,4.6,108,39,20.4,6.7,41,19,7.7,3.7,54,23,10.2,4.1,8,9,1.5,1.7,5,5,0.9,1.0,41477,10831,(X),(X),49979,6434,(X),(X),318,58,60.0,7.3,50040,8856,(X),(X),21082,3139,(X),(X),(X),(X),24.4,8.5
8600000US12981,12981,ZCTA5 12981,1056,284,1056,(X),(X),(X),10.4,8.3,982,165,982,(X),131,94,13.3,8.9,15,22,1.5,2.2,156,86,15.9,8.7,39,31,4.0,3.3,60,45,6.1,4.4,207,100,21.1,9.1,138,68,14.1,6.4,154,77,15.7,7.4,69,59,7.0,5.8,13,21,1.3,2.1,64167,20129,(X),(X),66216,10115,(X),(X),710,152,72.3,8.3,65999,12593,(X),(X),29258,4102,(X),(X),(X),(X),13.4,8.3
8600000US12983,12983,ZCTA5 12983,3844,347,3844,(X),(X),(X),5.8,2.8,3384,214,3384,(X),137,65,4.0,1.9,196,80,5.8,2.2,360,103,10.6,3.0,280,105,8.3,3.1,548,123,16.2,3.4,629,133,18.6,3.5,539,108,15.9,3.5,510,107,15.1,2.9,102,49,3.0,1.4,83,39,2.5,1.1,55365,4097,(X),(X),68256,4183,(X),(X),2494,230,73.7,4.4,61768,4714,(X),(X),31517,1890,(X),(X),(X),(X),15.5,4.4
8600000US12985,12985,ZCTA5 12985,715,299,715,(X),(X),(X),5.3,7.8,569,198,569,(X),3,6,0.5,1.1,86,96,15.1,15.6,74,73,13.0,12.4,35,37,6.2,7.3,189,162,33.2,21.7,57,41,10.0,8.1,31,32,5.4,5.6,94,49,16.5,9.8,0,11,0.0,5.1,0,11,0.0,5.1,41312,2502,(X),(X),50877,10357,(X),(X),478,201,84.0,12.1,45902,13136,(X),(X),20403,5803,(X),(X),(X),(X),29.1,18.7
8600000US12986,12986,ZCTA5 12986,2975,231,2975,(X),(X),(X),7.8,3.1,2524,143,2524,(X),104,67,4.1,2.6,120,66,4.8,2.5,145,63,5.7,2.4,325,125,12.9,4.8,354,98,14.0,3.7,569,115,22.5,5.0,409,105,16.2,4.0,371,87,14.7,3.4,57,39,2.3,1.5,70,49,2.8,1.9,54861,4962,(X),(X),70684,8144,(X),(X),1806,128,71.6,4.6,66574,6713,(X),(X),30217,3195,(X),(X),(X),(X),10.7,3.5
8600000US12987,12987,ZCTA5 12987,111,47,111,(X),(X),(X),0.0,23.4,130,44,130,(X),20,21,15.4,15.4,16,25,12.3,17.7,5,8,3.8,6.4,40,36,30.8,24.1,4,6,3.1,4.4,5,7,3.8,6.2,20,20,15.4,16.1,17,15,13.1,11.8,3,5,2.3,4.3,0,11,0.0,20.4,32500,19202,(X),(X),51053,18895,(X),(X),80,36,61.5,22.5,55278,23683,(X),(X),31214,8728,(X),(X),(X),(X),20.7,15.5
8600000US12989,12989,ZCTA5 12989,492,80,492,(X),(X),(X),3.9,2.8,434,57,434,(X),18,10,4.1,2.4,18,15,4.1,3.3,32,22,7.4,4.9,38,23,8.8,5.1,50,24,11.5,5.4,102,31,23.5,7.2,43,16,9.9,3.7,113,32,26.0,6.6,10,8,2.3,1.9,10,14,2.3,3.2,66167,6603,(X),(X),73460,7890,(X),(X),315,47,72.6,7.4,65724,6816,(X),(X),33711,3884,(X),(X),(X),(X),10.6,5.5
8600000US12992,12992,ZCTA5 12992,2389,358,2389,(X),(X),(X),1.4,1.1,2097,217,2097,(X),129,61,6.2,3.0,89,54,4.2,2.6,275,110,13.1,5.0,184,76,8.8,3.5,348,122,16.6,5.3,369,119,17.6,5.4,350,119,16.7,5.3,235,91,11.2,4.5,49,43,2.3,2.1,69,72,3.3,3.4,51433,13804,(X),(X),64288,8896,(X),(X),1545,213,73.7,5.4,65880,8271,(X),(X),28269,3795,(X),(X),(X),(X),14.9,5.6
8600000US12993,12993,ZCTA5 12993,704,99,704,(X),(X),(X),7.0,3.7,670,71,670,(X),35,24,5.2,3.7,21,11,3.1,1.7,70,33,10.4,4.7,130,48,19.4,6.4,89,28,13.3,4.4,136,43,20.3,6.2,74,32,11.0,4.6,79,24,11.8,3.5,13,10,1.9,1.5,23,19,3.4,2.8,47727,6567,(X),(X),66067,10497,(X),(X),487,62,72.7,5.2,62065,13942,(X),(X),31007,5925,(X),(X),(X),(X),12.0,6.6
8600000US12996,12996,ZCTA5 12996,1139,163,1139,(X),(X),(X),5.1,3.1,926,93,926,(X),65,43,7.0,4.5,42,42,4.5,4.3,84,34,9.1,3.6,73,36,7.9,3.8,121,53,13.1,5.5,259,67,28.0,6.8,158,57,17.1,6.2,83,37,9.0,4.0,11,10,1.2,1.1,30,33,3.2,3.5,63750,7510,(X),(X),75760,20312,(X),(X),655,86,70.7,6.8,67045,20062,(X),(X),34662,9252,(X),(X),(X),(X),8.8,3.9
8600000US12997,12997,ZCTA5 12997,731,120,731,(X),(X),(X),4.5,3.0,538,70,538,(X),6,6,1.1,1.2,27,24,5.0,4.3,58,30,10.8,5.4,44,26,8.2,4.5,106,36,19.7,6.2,102,40,19.0,7.0,66,23,12.3,4.1,74,25,13.8,4.9,32,20,5.9,3.6,23,13,4.3,2.5,58229,9452,(X),(X),76815,9663,(X),(X),426,66,79.2,6.5,68442,10657,(X),(X),31332,3780,(X),(X),(X),(X),8.8,5.5
8600000US12998,12998,ZCTA5 12998,154,83,154,(X),(X),(X),2.6,4.7,185,79,185,(X),0,11,0.0,14.9,12,18,6.5,10.7,30,44,16.2,22.5,13,19,7.0,10.1,52,60,28.1,26.2,38,37,20.5,20.2,29,31,15.7,17.6,11,17,5.9,9.4,0,11,0.0,14.9,0,11,0.0,14.9,42734,24124,(X),(X),51730,15063,(X),(X),124,61,67.0,26.2,42751,12917,(X),(X),26807,7223,(X),(X),(X),(X),0.0,8.6
8600000US13020,13020,ZCTA5 13020,98,62,98,(X),(X),(X),17.3,17.5,74,55,74,(X),0,11,0.0,32.0,0,11,0.0,32.0,0,11,0.0,32.0,4,5,5.4,7.8,5,5,6.8,9.6,47,57,63.5,39.9,17,18,23.0,31.6,1,3,1.4,5.9,0,11,0.0,32.0,0,11,0.0,32.0,56750,7504,(X),(X),60092,8608,(X),(X),71,56,95.9,6.3,58797,8066,(X),(X),33898,13153,(X),(X),(X),(X),5.3,8.7
8600000US13021,13021,ZCTA5 13021,19821,611,19821,(X),(X),(X),6.7,1.1,16895,388,16895,(X),1362,287,8.1,1.7,842,186,5.0,1.1,1964,297,11.6,1.7,1907,251,11.3,1.5,2501,273,14.8,1.5,2951,312,17.5,1.9,2022,240,12.0,1.4,2220,212,13.1,1.3,692,120,4.1,0.7,434,109,2.6,0.7,48869,3248,(X),(X),64978,2388,(X),(X),12062,441,71.4,2.1,68525,2832,(X),(X),28927,961,(X),(X),(X),(X),13.2,2.0
8600000US13024,13024,ZCTA5 13024,0,11,0,(X),(X),(X),-,**,0,11,0,(X),0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,-,**,(X),(X),-,**,(X),(X),0,11,-,**,-,**,(X),(X),3378,2929,(X),(X),(X),(X),-,**
8600000US13026,13026,ZCTA5 13026,988,136,988,(X),(X),(X),3.2,1.5,589,72,589,(X),7,9,1.2,1.4,16,11,2.7,1.8,63,37,10.7,5.8,64,40,10.9,6.4,62,26,10.5,4.3,142,38,24.1,6.1,103,35,17.5,5.5,72,18,12.2,2.9,32,14,5.4,2.4,28,16,4.8,2.7,62188,9363,(X),(X),77574,7973,(X),(X),508,70,86.2,4.5,68783,9320,(X),(X),29792,3752,(X),(X),(X),(X),10.2,5.9
8600000US13027,13027,ZCTA5 13027,17413,624,17413,(X),(X),(X),4.3,1.2,13683,377,13683,(X),516,195,3.8,1.4,419,131,3.1,1.0,953,213,7.0,1.5,1196,234,8.7,1.7,1635,267,11.9,1.9,2397,315,17.5,2.3,2100,321,15.3,2.3,2750,277,20.1,2.1,1066,210,7.8,1.5,651,144,4.8,1.1,72908,2841,(X),(X),84369,3305,(X),(X),10468,353,76.5,2.3,87021,3978,(X),(X),36001,1355,(X),(X),(X),(X),6.2,1.4
8600000US13028,13028,ZCTA5 13028,765,221,765,(X),(X),(X),10.6,7.7,554,129,554,(X),0,11,0.0,5.3,25,28,4.5,4.9,63,61,11.4,10.4,118,94,21.3,15.2,51,31,9.2,6.2,101,55,18.2,9.7,55,39,9.9,7.8,55,40,9.9,8.2,48,67,8.7,11.8,38,58,6.9,10.5,57500,24419,(X),(X),85373,35880,(X),(X),466,126,84.1,8.0,78626,36153,(X),(X),32372,11304,(X),(X),(X),(X),2.4,3.4
8600000US13029,13029,ZCTA5 13029,4108,461,4108,(X),(X),(X),5.1,2.6,2842,170,2842,(X),97,78,3.4,2.7,77,65,2.7,2.3,212,96,7.5,3.3,408,155,14.4,5.5,211,92,7.4,3.3,518,175,18.2,5.6,363,110,12.8,3.8,656,132,23.1,4.7,150,69,5.3,2.4,150,87,5.3,3.1,70443,9638,(X),(X),87733,11749,(X),(X),2372,197,83.5,4.0,89193,13725,(X),(X),35068,4705,(X),(X),(X),(X),9.4,4.5
8600000US13030,13030,ZCTA5 13030,1885,292,1885,(X),(X),(X),2.2,1.9,1456,170,1456,(X),23,23,1.6,1.6,28,23,1.9,1.5,153,78,10.5,5.2,125,71,8.6,4.8,185,87,12.7,5.7,352,126,24.2,8.2,252,100,17.3,6.3,237,95,16.3,6.5,59,45,4.1,3.0,42,28,2.9,2.0,62625,10741,(X),(X),73482,6687,(X),(X),1136,173,78.0,6.5,74544,8528,(X),(X),31266,3807,(X),(X),(X),(X),14.7,5.2
