GEO.id,GEO.id2,GEO.display-label,HC01_VC11,HC02_VC11,HC03_VC11,HC04_VC11,HC01_VC12,HC02_VC12,HC03_VC12,HC04_VC12,HC01_VC74,HC02_VC74,HC03_VC74,HC04_VC74,HC01_VC75,HC02_VC75,HC03_VC75,HC04_VC75,HC01_VC76,HC02_VC76,HC03_VC76,HC04_VC76,HC01_VC77,HC02_VC77,HC03_VC77,HC04_VC77,HC01_VC78,HC02_VC78,HC03_VC78,HC04_VC78,HC01_VC79,HC02_VC79,HC03_VC79,HC04_VC79,HC01_VC80,HC02_VC80,HC03_VC80,HC04_VC80,HC01_VC81,HC02_VC81,HC03_VC81,HC04_VC81,HC01_VC82,HC02_VC82,HC03_VC82,HC04_VC82,HC01_VC83,HC02_VC83,HC03_VC83,HC04_VC83,HC01_VC84,HC02_VC84,HC03_VC84,HC04_VC84,HC01_VC85,HC02_VC85,HC03_VC85,HC04_VC85,HC01_VC86,HC02_VC86,HC03_VC86,HC04_VC86,HC01_VC89,HC02_VC89,HC03_VC89,HC04_VC89,HC01_VC90,HC02_VC90,HC03_VC90,HC04_VC90,HC01_VC118,HC02_VC118,HC03_VC118,HC04_VC118,HC01_VC171,HC02_VC171,HC03_VC171,HC04_VC171
8600000US12986,12986,ZCTA5 12986,2841,256,2841,(X),(X),(X),8.3,3.5,2522,170,2522,(X),146,80,5.8,3.0,139,61,5.5,2.4,263,78,10.4,3.0,284,97,11.3,3.6,383,97,15.2,3.7,529,123,21.0,4.9,455,92,18.0,3.6,214,57,8.5,2.1,62,32,2.5,1.3,47,36,1.9,1.4,50958,3169,(X),(X),61552,5303,(X),(X),1784,148,70.7,4.4,60684,6303,(X),(X),26099,2407,(X),(X),(X),(X),13.3,4.0
8600000US12987,12987,ZCTA5 12987,141,54,141,(X),(X),(X),3.5,4.9,155,43,155,(X),33,33,21.3,20.0,0,11,0.0,17.5,18,22,11.6,13.8,32,22,20.6,13.7,31,32,20.0,19.8,11,10,7.1,7.2,11,11,7.1,7.7,16,20,10.3,12.2,3,5,1.9,3.1,0,11,0.0,17.5,33942,16026,(X),(X),47394,15854,(X),(X),86,37,55.5,19.6,54673,25677,(X),(X),28363,9943,(X),(X),(X),(X),17.8,14.7
8600000US12989,12989,ZCTA5 12989,521,73,521,(X),(X),(X),5.2,3.3,425,50,425,(X),15,9,3.5,2.0,17,15,4.0,3.4,40,22,9.4,5.0,26,16,6.1,3.6,72,29,16.9,6.2,102,31,24.0,6.6,70,26,16.5,6.0,79,19,18.6,4.1,2,4,0.5,0.9,2,4,0.5,1.0,62656,10779,(X),(X),67411,9456,(X),(X),322,46,75.8,6.3,61443,5534,(X),(X),31172,4840,(X),(X),(X),(X),9.0,5.4
8600000US12992,12992,ZCTA5 12992,2580,356,2580,(X),(X),(X),5.8,3.5,2176,173,2176,(X),169,84,7.8,4.0,168,101,7.7,4.5,237,102,10.9,4.3,178,82,8.2,3.7,326,118,15.0,5.3,470,124,21.6,5.4,247,96,11.4,4.5,291,109,13.4,5.0,46,45,2.1,2.0,44,52,2.0,2.4,50403,13866,(X),(X),59648,8775,(X),(X),1668,179,76.7,5.8,57794,7660,(X),(X),25460,3528,(X),(X),(X),(X),20.7,8.0
8600000US12993,12993,ZCTA5 12993,789,192,789,(X),(X),(X),11.8,8.5,616,56,616,(X),39,22,6.3,3.4,21,12,3.4,1.9,49,21,8.0,3.3,95,30,15.4,4.6,154,46,25.0,6.9,105,35,17.0,5.3,48,22,7.8,3.6,81,25,13.1,3.9,14,13,2.3,2.1,10,9,1.6,1.4,43704,3985,(X),(X),61842,7884,(X),(X),423,55,68.7,5.1,60561,12249,(X),(X),26794,4478,(X),(X),(X),(X),11.4,6.7
8600000US12996,12996,ZCTA5 12996,941,139,941,(X),(X),(X),4.8,3.1,910,77,910,(X),65,42,7.1,4.5,27,24,3.0,2.7,151,53,16.6,5.5,92,53,10.1,5.6,137,53,15.1,5.8,227,59,24.9,6.3,150,47,16.5,5.1,40,25,4.4,2.8,16,14,1.8,1.5,5,8,0.5,0.9,44643,12341,(X),(X),51995,5281,(X),(X),582,67,64.0,6.0,51487,6245,(X),(X),24720,2654,(X),(X),(X),(X),11.2,6.1
8600000US12997,12997,ZCTA5 12997,765,114,765,(X),(X),(X),5.0,2.6,525,64,525,(X),10,10,1.9,1.9,15,16,2.9,2.9,64,34,12.2,6.1,28,21,5.3,4.2,84,32,16.0,5.9,122,42,23.2,7.7,93,34,17.7,6.1,70,27,13.3,5.1,26,19,5.0,3.6,13,10,2.5,2.0,65850,11069,(X),(X),71741,6987,(X),(X),439,58,83.6,5.1,62860,7891,(X),(X),28586,3235,(X),(X),(X),(X),8.1,4.5
8600000US12998,12998,ZCTA5 12998,111,73,111,(X),(X),(X),6.3,10.8,163,129,163,(X),12,101,7.4,69.3,29,35,17.8,27.6,38,55,23.3,37.0,42,47,25.8,33.9,30,46,18.4,29.9,12,18,7.4,14.0,0,11,0.0,16.7,0,11,0.0,16.7,0,11,0.0,16.7,0,11,0.0,16.7,27684,17091,(X),(X),28165,22434,(X),(X),105,71,64.4,58.4,27497,8660,(X),(X),13712,6303,(X),(X),(X),(X),19.7,34.1
8600000US13020,13020,ZCTA5 13020,58,33,58,(X),(X),(X),22.4,18.4,45,21,45,(X),3,4,6.7,9.5,0,11,0.0,42.5,10,15,22.2,30.1,5,7,11.1,16.2,8,6,17.8,16.7,13,14,28.9,26.1,0,11,0.0,42.5,6,5,13.3,11.9,0,11,0.0,42.5,0,11,0.0,42.5,45750,17583,(X),(X),51549,14364,(X),(X),40,21,88.9,12.1,46315,16123,(X),(X),17452,6355,(X),(X),(X),(X),31.1,24.2
8600000US13021,13021,ZCTA5 13021,20152,534,20152,(X),(X),(X),7.9,1.2,16562,341,16562,(X),1209,249,7.3,1.5,1065,215,6.4,1.3,2138,285,12.9,1.7,1788,267,10.8,1.6,2564,285,15.5,1.7,3091,287,18.7,1.7,1693,211,10.2,1.2,2021,216,12.2,1.4,602,117,3.6,0.7,391,99,2.4,0.6,47486,2293,(X),(X),61475,2354,(X),(X),11701,345,70.6,1.5,65310,2996,(X),(X),26780,913,(X),(X),(X),(X),13.0,1.7
8600000US13024,13024,ZCTA5 13024,0,11,0,(X),(X),(X),-,**,0,11,0,(X),0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,-,**,(X),(X),-,**,(X),(X),0,11,-,**,-,**,(X),(X),186,160,(X),(X),(X),(X),-,**
8600000US13026,13026,ZCTA5 13026,1071,157,1071,(X),(X),(X),4.0,1.9,612,66,612,(X),21,16,3.4,2.5,17,9,2.8,1.4,62,34,10.1,5.3,56,33,9.2,5.1,66,20,10.8,3.2,135,41,22.1,6.6,102,30,16.7,5.0,111,32,18.1,4.9,32,18,5.2,2.8,10,8,1.6,1.3,65750,6060,(X),(X),73450,7027,(X),(X),500,58,81.7,4.1,66574,8250,(X),(X),26756,2715,(X),(X),(X),(X),11.0,7.0
8600000US13027,13027,ZCTA5 13027,16548,624,16548,(X),(X),(X),4.9,1.1,13052,396,13052,(X),488,152,3.7,1.2,507,157,3.9,1.2,1065,221,8.2,1.6,1059,170,8.1,1.2,1469,229,11.3,1.7,2418,309,18.5,2.3,2113,249,16.2,1.9,2485,265,19.0,2.1,810,169,6.2,1.3,638,127,4.9,1.0,69368,5256,(X),(X),81478,3128,(X),(X),9935,386,76.1,2.1,83243,3666,(X),(X),34629,1217,(X),(X),(X),(X),6.7,1.4
8600000US13028,13028,ZCTA5 13028,688,204,688,(X),(X),(X),14.7,9.5,556,113,556,(X),10,14,1.8,2.5,19,23,3.4,4.0,74,58,13.3,9.1,71,60,12.8,10.3,149,67,26.8,10.5,100,55,18.0,10.0,28,25,5.0,4.6,44,30,7.9,5.5,32,28,5.8,4.9,29,44,5.2,7.7,40000,14038,(X),(X),72031,27025,(X),(X),425,108,76.4,7.9,69274,29161,(X),(X),27951,9657,(X),(X),(X),(X),9.6,6.7
8600000US13029,13029,ZCTA5 13029,3998,360,3998,(X),(X),(X),8.8,3.8,2874,179,2874,(X),147,75,5.1,2.6,109,87,3.8,3.0,173,71,6.0,2.5,421,138,14.6,4.6,193,79,6.7,2.7,533,168,18.5,5.4,609,147,21.2,5.4,429,110,14.9,3.8,140,95,4.9,3.3,120,90,4.2,3.1,68729,6361,(X),(X),80485,11117,(X),(X),2352,188,81.8,3.9,79367,13521,(X),(X),31624,4621,(X),(X),(X),(X),12.2,5.5
8600000US13030,13030,ZCTA5 13030,2316,342,2316,(X),(X),(X),5.2,2.7,1637,175,1637,(X),55,37,3.4,2.2,52,53,3.2,3.2,109,60,6.7,3.6,163,76,10.0,4.6,252,95,15.4,5.5,366,106,22.4,6.7,306,120,18.7,7.1,238,118,14.5,6.6,52,52,3.2,3.1,44,30,2.7,1.8,60871,8231,(X),(X),69627,7256,(X),(X),1397,183,85.3,4.9,69803,7883,(X),(X),28920,2790,(X),(X),(X),(X),12.2,4.9
8600000US13031,13031,ZCTA5 13031,8668,416,8668,(X),(X),(X),4.9,1.1,6145,172,6145,(X),230,89,3.7,1.4,155,59,2.5,1.0,488,99,7.9,1.6,440,99,7.2,1.6,701,133,11.4,2.1,1325,175,21.6,2.8,883,148,14.4,2.3,1172,155,19.1,2.5,417,111,6.8,1.8,334,73,5.4,1.2,70259,2489,(X),(X),84624,3788,(X),(X),4803,167,78.2,2.0,87083,4507,(X),(X),33773,1598,(X),(X),(X),(X),6.5,2.1
8600000US13032,13032,ZCTA5 13032,6580,509,6580,(X),(X),(X),4.8,1.6,5295,238,5295,(X),426,131,8.0,2.5,282,124,5.3,2.3,490,156,9.3,2.9,585,149,11.0,2.8,769,192,14.5,3.4,1075,208,20.3,4.0,774,176,14.6,3.4,632,130,11.9,2.5,186,90,3.5,1.7,76,52,1.4,1.0,51581,4106,(X),(X),62059,4550,(X),(X),3825,224,72.2,4.0,66163,5443,(X),(X),26359,1862,(X),(X),(X),(X),13.0,3.2
8600000US13033,13033,ZCTA5 13033,1963,197,1963,(X),(X),(X),5.2,2.0,1372,94,1372,(X),52,24,3.8,1.7,61,27,4.4,2.0,145,47,10.6,3.4,56,24,4.1,1.7,191,54,13.9,4.0,341,69,24.9,4.7,214,50,15.6,3.6,213,57,15.5,4.0,76,37,5.5,2.6,23,20,1.7,1.4,60326,7465,(X),(X),70284,5363,(X),(X),1126,103,82.1,3.6,67709,5789,(X),(X),25980,2168,(X),(X),(X),(X),10.0,4.0
8600000US13034,13034,ZCTA5 13034,980,126,980,(X),(X),(X),6.4,2.6,774,78,774,(X),18,12,2.3,1.5,17,13,2.2,1.6,60,22,7.8,2.9,52,30,6.7,3.8,185,46,23.9,4.9,143,42,18.5,5.4,98,27,12.7,3.5,129,35,16.7,4.4,32,29,4.1,3.6,40,31,5.2,3.9,57000,7641,(X),(X),76330,8047,(X),(X),585,67,75.6,4.8,76614,8633,(X),(X),31227,3868,(X),(X),(X),(X),5.0,2.4
8600000US13035,13035,ZCTA5 13035,4087,291,4087,(X),(X),(X),4.0,1.5,3147,169,3147,(X),180,63,5.7,2.0,94,43,3.0,1.4,248,81,7.9,2.5,237,73,7.5,2.2,374,92,11.9,2.8,569,113,18.1,3.4,441,94,14.0,2.8,510,88,16.2,2.9,186,53,5.9,1.7,308,79,9.8,2.5,70168,4967,(X),(X),97811,8286,(X),(X),2353,160,74.8,3.4,101731,9238,(X),(X),36664,3253,(X),(X),(X),(X),6.6,2.0
8600000US13036,13036,ZCTA5 13036,4154,308,4154,(X),(X),(X),9.3,2.7,3164,203,3164,(X),198,92,6.3,2.9,187,78,5.9,2.4,261,86,8.2,2.5,296,97,9.4,3.0,567,122,17.9,3.8,669,139,21.1,4.0,466,122,14.7,3.6,336,78,10.6,2.6,151,57,4.8,1.9,33,25,1.0,0.8,51722,4604,(X),(X),63214,3918,(X),(X),2329,188,73.6,3.8,64974,5242,(X),(X),24665,1486,(X),(X),(X),(X),10.1,3.0
8600000US13037,13037,ZCTA5 13037,4531,318,4531,(X),(X),(X),2.8,1.6,3245,207,3245,(X),135,66,4.2,2.0,45,34,1.4,1.1,324,88,10.0,2.6,326,113,10.0,3.2,362,94,11.2,2.9,778,147,24.0,4.1,396,101,12.2,3.2,596,122,18.4,3.7,196,75,6.0,2.2,87,52,2.7,1.6,64508,4933,(X),(X),75657,4508,(X),(X),2591,200,79.8,2.9,76420,5359,(X),(X),29415,2090,(X),(X),(X),(X),8.3,3.0
8600000US13039,13039,ZCTA5 13039,9787,383,9787,(X),(X),(X),6.2,1.4,6590,222,6590,(X),210,109,3.2,1.6,167,72,2.5,1.1,377,118,5.7,1.8,349,102,5.3,1.5,843,168,12.8,2.5,1193,177,18.1,2.6,1101,207,16.7,3.1,1425,176,21.6,2.7,575,127,8.7,1.9,350,88,5.3,1.3,79474,5807,(X),(X),90093,3691,(X),(X),5548,220,84.2,2.5,90184,4638,(X),(X),33820,1505,(X),(X),(X),(X),4.8,1.4
8600000US13040,13040,ZCTA5 13040,1314,149,1314,(X),(X),(X),7.2,2.2,990,81,990,(X),40,16,4.0,1.6,64,28,6.5,2.8,134,35,13.5,3.4,142,42,14.3,4.0,174,39,17.6,3.5,189,36,19.1,3.7,110,27,11.1,2.6,119,31,12.0,2.9,17,12,1.7,1.2,1,3,0.1,0.3,46369,3164,(X),(X),55406,3881,(X),(X),755,77,76.3,3.8,55399,4505,(X),(X),22481,1644,(X),(X),(X),(X),12.7,3.6
8600000US13041,13041,ZCTA5 13041,6222,379,6222,(X),(X),(X),5.1,1.7,3846,171,3846,(X),44,36,1.1,0.9,118,70,3.1,1.8,145,79,3.8,2.0,265,101,6.9,2.6,547,145,14.2,3.6,711,135,18.5,3.4,600,144,15.6,3.7,930,158,24.2,4.0,307,109,8.0,2.8,179,79,4.7,2.1,78929,8204,(X),(X),90227,6679,(X),(X),3296,210,85.7,3.8,91422,7065,(X),(X),32189,2304,(X),(X),(X),(X),6.5,2.9
8600000US13042,13042,ZCTA5 13042,1451,383,1451,(X),(X),(X),10.5,7.0,1042,168,1042,(X),58,41,5.6,4.1,80,74,7.7,6.9,160,91,15.4,8.5,112,58,10.7,5.2,99,51,9.5,4.9,302,131,29.0,11.0,90,50,8.6,4.7,95,60,9.1,5.5,12,13,1.2,1.2,34,38,3.3,3.6,55625,23125,(X),(X),58013,11120,(X),(X),777,159,74.6,7.7,61634,13855,(X),(X),21900,4937,(X),(X),(X),(X),25.4,12.3
8600000US13044,13044,ZCTA5 13044,1387,190,1387,(X),(X),(X),7.1,3.5,937,111,937,(X),35,32,3.7,3.4,8,12,0.9,1.3,99,73,10.6,7.1,94,55,10.0,5.4,137,52,14.6,5.5,186,52,19.9,6.0,199,66,21.2,6.7,129,61,13.8,6.8,11,15,1.2,1.7,39,33,4.2,3.6,61027,14228,(X),(X),72365,9530,(X),(X),751,98,80.1,9.7,74453,10053,(X),(X),28978,3638,(X),(X),(X),(X),3.1,2.6
8600000US13045,13045,ZCTA5 13045,15416,574,15416,(X),(X),(X),5.6,1.5,10747,294,10747,(X),847,150,7.9,1.4,789,161,7.3,1.5,1469,249,13.7,2.2,1025,204,9.5,1.9,1557,216,14.5,2.0,2061,218,19.2,2.0,1252,209,11.6,1.9,1020,188,9.5,1.7,518,124,4.8,1.1,209,100,1.9,0.9,46204,2441,(X),(X),60364,3372,(X),(X),8330,348,77.5,2.3,61254,3968,(X),(X),23102,1252,(X),(X),(X),(X),17.6,2.3
8600000US13051,13051,ZCTA5 13051,73,75,73,(X),(X),(X),21.9,41.5,73,75,73,(X),46,71,63.0,55.4,0,11,0.0,32.3,0,11,0.0,32.3,16,26,21.9,41.7,0,11,0.0,32.3,11,18,15.1,32.0,0,11,0.0,32.3,0,11,0.0,32.3,0,11,0.0,32.3,0,11,0.0,32.3,(X),(X),(X),(X),18377,19157,(X),(X),73,75,100.0,32.3,13595,11919,(X),(X),7754,12596,(X),(X),(X),(X),78.0,48.1
8600000US13052,13052,ZCTA5 13052,769,101,769,(X),(X),(X),2.9,1.5,677,67,677,(X),40,24,5.9,3.4,34,15,5.0,2.2,68,22,10.0,3.3,96,33,14.2,4.6,85,26,12.6,3.7,161,39,23.8,5.1,101,28,14.9,3.8,66,21,9.7,3.1,9,7,1.3,1.1,17,9,2.5,1.3,53958,9438,(X),(X),64050,6485,(X),(X),489,66,72.2,5.8,63070,8412,(X),(X),26104,2844,(X),(X),(X),(X),14.6,6.6
8600000US13053,13053,ZCTA5 13053,2255,280,2255,(X),(X),(X),5.7,3.1,1848,136,1848,(X),122,71,6.6,3.8,55,46,3.0,2.5,167,67,9.0,3.5,178,72,9.6,3.8,229,76,12.4,4.0,363,88,19.6,4.8,235,69,12.7,3.5,264,74,14.3,4.0,147,64,8.0,3.4,88,63,4.8,3.4,62917,7999,(X),(X),84266,14694,(X),(X),1384,153,74.9,5.2,77323,8655,(X),(X),35827,6422,(X),(X),(X),(X),7.1,3.1
8600000US13054,13054,ZCTA5 13054,707,199,707,(X),(X),(X),8.5,7.4,636,130,636,(X),77,90,12.1,13.7,28,34,4.4,5.4,40,47,6.3,7.4,0,11,0.0,4.6,129,78,20.3,10.9,167,86,26.3,12.2,147,69,23.1,11.3,48,47,7.5,7.3,0,11,0.0,4.6,0,11,0.0,4.6,51897,11631,(X),(X),56451,9385,(X),(X),441,115,69.3,12.6,49643,9631,(X),(X),22608,3948,(X),(X),(X),(X),28.9,16.1
8600000US13057,13057,ZCTA5 13057,7934,375,7934,(X),(X),(X),7.6,1.9,6467,222,6467,(X),333,116,5.1,1.8,406,138,6.3,2.1,583,116,9.0,1.7,628,134,9.7,2.1,977,185,15.1,2.8,1515,215,23.4,3.0,907,179,14.0,2.8,664,136,10.3,2.2,330,107,5.1,1.6,124,54,1.9,0.9,55848,3381,(X),(X),65291,2673,(X),(X),4771,260,73.8,3.2,66969,3265,(X),(X),29732,1328,(X),(X),(X),(X),9.5,2.7
8600000US13060,13060,ZCTA5 13060,1577,193,1577,(X),(X),(X),7.2,2.9,1126,122,1126,(X),24,21,2.1,1.9,62,54,5.5,4.6,118,89,10.5,7.3,113,69,10.0,6.1,150,64,13.3,5.7,275,116,24.4,9.4,155,56,13.8,5.2,159,59,14.1,5.8,30,21,2.7,1.9,40,34,3.6,3.0,57083,7846,(X),(X),67906,7912,(X),(X),883,109,78.4,7.1,66347,10515,(X),(X),27890,3426,(X),(X),(X),(X),11.4,7.2
8600000US13061,13061,ZCTA5 13061,582,117,582,(X),(X),(X),7.6,6.2,458,72,458,(X),18,21,3.9,4.6,26,27,5.7,5.8,16,16,3.5,3.5,34,19,7.4,4.3,78,35,17.0,6.8,98,34,21.4,6.6,84,36,18.3,6.8,92,32,20.1,6.5,8,10,1.7,2.2,4,6,0.9,1.3,59861,13522,(X),(X),68738,7706,(X),(X),359,64,78.4,7.0,60381,8349,(X),(X),28983,4072,(X),(X),(X),(X),15.5,7.9
8600000US13062,13062,ZCTA5 13062,122,93,122,(X),(X),(X),0.0,21.6,77,53,77,(X),0,11,0.0,31.1,0,11,0.0,31.1,11,18,14.3,25.4,0,11,0.0,31.1,32,37,41.6,39.9,0,11,0.0,31.1,34,39,44.2,41.4,0,11,0.0,31.1,0,11,0.0,31.1,0,11,0.0,31.1,(X),(X),(X),(X),55388,20038,(X),(X),77,53,100.0,31.1,51723,20699,(X),(X),16243,7552,(X),(X),(X),(X),0.0,10.8
8600000US13063,13063,ZCTA5 13063,1252,199,1252,(X),(X),(X),3.0,1.8,653,81,653,(X),33,29,5.1,4.4,3,5,0.5,0.7,21,25,3.2,3.7,85,43,13.0,6.3,81,45,12.4,6.3,72,27,11.0,4.1,90,31,13.8,4.7,174,57,26.6,8.4,40,24,6.1,3.6,54,31,8.3,4.6,78352,9889,(X),(X),90278,12050,(X),(X),580,75,88.8,4.8,89866,13896,(X),(X),31606,4373,(X),(X),(X),(X),2.8,2.0
8600000US13064,13064,ZCTA5 13064,2,4,2,(X),(X),(X),0.0,100.0,11,12,11,(X),0,11,0.0,85.9,0,11,0.0,85.9,2,3,18.2,27.1,0,11,0.0,85.9,0,11,0.0,85.9,0,11,0.0,85.9,5,9,45.5,50.2,2,4,18.2,27.4,0,11,0.0,85.9,2,5,18.2,35.1,(X),(X),(X),(X),117655,75618,(X),(X),2,4,18.2,27.4,N,N,N,N,67120,55352,(X),(X),(X),(X),0.0,63.7
8600000US13066,13066,ZCTA5 13066,6476,346,6476,(X),(X),(X),2.3,1.2,5214,220,5214,(X),82,42,1.6,0.8,147,67,2.8,1.3,270,78,5.2,1.4,263,96,5.0,1.8,683,138,13.1,2.6,1061,173,20.3,3.4,625,156,12.0,2.9,964,152,18.5,2.8,471,112,9.0,2.2,648,118,12.4,2.2,77004,4408,(X),(X),106438,5273,(X),(X),4009,214,76.9,2.7,110223,7626,(X),(X),46222,2525,(X),(X),(X),(X),4.4,1.7
8600000US13068,13068,ZCTA5 13068,3319,337,3319,(X),(X),(X),6.1,2.7,2331,193,2331,(X),168,91,7.2,3.8,94,52,4.0,2.2,172,71,7.4,2.9,152,61,6.5,2.6,309,106,13.3,4.4,422,99,18.1,4.1,472,131,20.2,5.1,380,109,16.3,4.8,77,46,3.3,2.0,85,66,3.6,2.8,65813,13212,(X),(X),73749,8249,(X),(X),1983,187,85.1,4.1,73970,7939,(X),(X),30137,3650,(X),(X),(X),(X),10.3,4.2
8600000US13069,13069,ZCTA5 13069,11425,671,11425,(X),(X),(X),12.1,2.4,9280,370,9280,(X),767,183,8.3,1.9,532,132,5.7,1.4,966,163,10.4,1.8,1392,226,15.0,2.3,1473,239,15.9,2.5,1652,267,17.8,2.7,1233,250,13.3,2.7,807,170,8.7,1.8,182,79,2.0,0.8,276,106,3.0,1.2,43858,2476,(X),(X),58849,3114,(X),(X),6822,366,73.5,2.3,59531,3701,(X),(X),22121,1264,(X),(X),(X),(X),20.0,2.6
8600000US13071,13071,ZCTA5 13071,493,88,493,(X),(X),(X),4.9,3.1,353,45,353,(X),12,9,3.4,2.6,24,20,6.8,5.6,36,17,10.2,4.8,29,13,8.2,3.6,57,22,16.1,6.0,69,23,19.5,5.9,58,23,16.4,5.8,55,18,15.6,5.0,13,9,3.7,2.6,0,11,0.0,8.1,63750,14312,(X),(X),63711,6949,(X),(X),276,44,78.2,6.0,64701,7410,(X),(X),24651,3544,(X),(X),(X),(X),15.3,9.4
8600000US13072,13072,ZCTA5 13072,345,65,345,(X),(X),(X),5.5,3.1,268,41,268,(X),26,20,9.7,6.7,19,15,7.1,5.4,17,9,6.3,3.5,37,20,13.8,6.8,29,17,10.8,6.2,68,20,25.4,7.4,50,21,18.7,6.8,17,11,6.3,4.2,5,5,1.9,1.7,0,11,0.0,10.6,50938,9362,(X),(X),54089,6808,(X),(X),196,34,73.1,7.3,55741,8493,(X),(X),21306,3377,(X),(X),(X),(X),16.9,8.7
8600000US13073,13073,ZCTA5 13073,3689,307,3689,(X),(X),(X),6.0,2.1,2676,188,2676,(X),151,83,5.6,3.0,162,85,6.1,3.2,232,75,8.7,2.6,278,99,10.4,3.8,369,87,13.8,3.2,605,153,22.6,5.2,265,79,9.9,2.9,487,127,18.2,4.8,21,19,0.8,0.7,106,59,4.0,2.2,54133,5074,(X),(X),68689,8153,(X),(X),2110,195,78.8,4.5,74294,9358,(X),(X),29472,3349,(X),(X),(X),(X),12.2,4.2
8600000US13074,13074,ZCTA5 13074,2221,222,2221,(X),(X),(X),12.3,3.4,1703,108,1703,(X),98,60,5.8,3.4,40,25,2.3,1.4,244,86,14.3,4.8,271,82,15.9,4.6,162,50,9.5,2.9,414,107,24.3,6.0,296,87,17.4,5.1,134,56,7.9,3.3,32,27,1.9,1.6,12,16,0.7,0.9,50992,4129,(X),(X),56903,5846,(X),(X),1334,112,78.3,4.1,54159,7209,(X),(X),23177,2637,(X),(X),(X),(X),17.0,6.4
8600000US13076,13076,ZCTA5 13076,1455,255,1455,(X),(X),(X),13.1,6.6,895,118,895,(X),45,48,5.0,5.3,51,56,5.7,6.1,77,59,8.6,6.2,124,68,13.9,7.5,99,77,11.1,8.3,132,63,14.7,7.0,138,75,15.4,8.5,215,80,24.0,8.5,8,13,0.9,1.5,6,10,0.7,1.1,51694,15662,(X),(X),67484,9740,(X),(X),743,115,83.0,7.2,68209,12885,(X),(X),25028,3522,(X),(X),(X),(X),12.3,7.5
8600000US13077,13077,ZCTA5 13077,3788,327,3788,(X),(X),(X),5.5,2.4,2539,192,2539,(X),157,85,6.2,3.3,69,38,2.7,1.5,177,82,7.0,3.1,267,85,10.5,3.3,467,132,18.4,4.9,512,130,20.2,4.7,290,91,11.4,3.6,367,103,14.5,3.8,205,73,8.1,3.0,28,23,1.1,0.9,57366,8892,(X),(X),69749,4855,(X),(X),2111,189,83.1,4.1,63660,5604,(X),(X),26614,1893,(X),(X),(X),(X),9.1,2.8
8600000US13078,13078,ZCTA5 13078,4962,433,4962,(X),(X),(X),5.1,1.6,3816,237,3816,(X),68,42,1.8,1.1,70,44,1.8,1.2,291,85,7.6,2.2,199,74,5.2,1.9,366,125,9.6,3.2,753,191,19.7,4.6,379,87,9.9,2.4,712,161,18.7,3.9,422,112,11.1,2.9,556,133,14.6,3.4,83558,14577,(X),(X),124175,12669,(X),(X),2954,243,77.4,3.6,127182,15269,(X),(X),47202,4614,(X),(X),(X),(X),4.9,2.0
8600000US13080,13080,ZCTA5 13080,2006,210,2006,(X),(X),(X),8.3,3.2,1392,119,1392,(X),29,25,2.1,1.8,72,42,5.2,3.0,184,59,13.2,3.8,70,31,5.0,2.1,235,59,16.9,4.3,206,58,14.8,4.2,248,63,17.8,4.1,245,90,17.6,6.0,65,31,4.7,2.3,38,33,2.7,2.4,58889,5643,(X),(X),70998,5935,(X),(X),1074,99,77.2,4.6,72834,6602,(X),(X),27081,2609,(X),(X),(X),(X),6.2,2.8
8600000US13081,13081,ZCTA5 13081,583,72,583,(X),(X),(X),5.3,2.8,439,42,439,(X),12,14,2.7,3.1,15,10,3.4,2.2,26,20,5.9,4.5,28,18,6.4,4.1,98,34,22.3,7.2,97,30,22.1,6.8,60,20,13.7,4.7,60,21,13.7,4.7,18,10,4.1,2.2,25,15,5.7,3.4,58173,9011,(X),(X),85633,13154,(X),(X),335,39,76.3,7.4,88168,16459,(X),(X),36924,5375,(X),(X),(X),(X),10.0,4.5
8600000US13082,13082,ZCTA5 13082,2368,304,2368,(X),(X),(X),9.1,4.3,1758,161,1758,(X),115,65,6.5,3.6,107,58,6.1,3.3,76,46,4.3,2.5,164,73,9.3,4.0,343,115,19.5,5.9,264,73,15.0,4.2,310,94,17.6,4.9,281,87,16.0,5.1,48,37,2.7,2.1,50,35,2.8,2.0,58077,11365,(X),(X),71181,6791,(X),(X),1329,147,75.6,5.2,69478,8082,(X),(X),28596,2684,(X),(X),(X),(X),8.4,3.3
8600000US13083,13083,ZCTA5 13083,802,110,802,(X),(X),(X),10.8,5.6,615,73,615,(X),49,25,8.0,3.7,34,24,5.5,3.8,92,38,15.0,5.7,52,26,8.5,4.0,81,31,13.2,4.8,104,29,16.9,4.3,72,26,11.7,4.1,109,39,17.7,6.2,12,12,2.0,2.0,10,12,1.6,1.9,49952,9931,(X),(X),60907,7275,(X),(X),453,61,73.7,5.7,59360,9317,(X),(X),23357,2628,(X),(X),(X),(X),17.8,5.3
